Cosmos Address, Token Allocation ,Cliff (months),Vesting (months)
cosmos16mp89guvegtekg5dm243n3r5z03hxmycrhq2y3,"7,143", -   ,8
cosmos1rcqw80h89z6hwrjrptstvhzs9uhmjgu79alnvk,"7,143", -   ,8
cosmos1la7dkf844gpledwtgrfw46nqnszmr2jtlnr6ht,"7,143", -   ,8
cosmos1qem375we4vrjky9gnmwcj5vhwvts3fgrsedwrr,"7,143", -   ,8
cosmos1dj8ukrx0ee84020gdz2e7x2t96nywy8wh088zy,"7,143", -   ,8
cosmos14r083wqwlsf873qfm2yzmafcfc6e8q3uv9v40a,"7,143", -   ,8
cosmos18x8qdwj4m3ldtrsfvkrv35sg8ykea2gu0wl6m6,"7,143", -   ,8
cosmos1t22zm9994y538x2pmek7t6u29j76hcvheqvufu,"7,013", -   ,8
cosmos1p78shdaylex0mc47n6r8ckptavmd8jnuyyc08j,"7,143", -   ,8
cosmos14k8pex6pkw5ymatsuejz4aw50wqsmn2s08gj6w,"7,143", -   ,8
cosmos12dthj8ehfv9t7twpmc5s9kp5avvqm9p3tgxs89,"7,143", -   ,8
cosmos1kq375an6atmpk9dtjtw3uwwtynv56nrxfq9ctq,"7,143", -   ,8
cosmos16udv7t7yl2jwmhwsl26dpt2hp8sl4gzl9gfrhh,"7,143", -   ,8
cosmos1k0pg5wcz5g2hsjza0fm99dw9rl5xqdt4rwkap2,"7,143", -   ,8
cosmos1pd93he0lfg3a752u9ta3jwusmsgg3j22ptfw8h,"7,143", -   ,8
cosmos1f7a7t6czudxxpthc7ela53370u5h83kjesqne8,"7,143", -   ,8
cosmos19xap8f4d025t0mx00pl500yfpf5t8cxu7qe6k3,"7,143", -   ,8
cosmos17hdggfzadgw38w4tus08k6u6tw99zw0d2hz76t,"7,143", -   ,8
cosmos1l8dy506k9n9lawr2nsdw086uy5kdlzhz0lzhvz,"7,143", -   ,8
cosmos14k525eap2lk35csduwqfqgpl4pellxlk8sn79t,"7,143", -   ,8
cosmos1ntzt9w03hsxkysfuyh6g805tek22pquvxhw8gg,"7,143", -   ,8
cosmos1rnm3azt3rjyj30nxl2jwt7c2tkkmest63wk36k,"7,143", -   ,8
cosmos1v2xx5txcszuwmdfhleuw90357mqm69edk0ws9z,"7,143", -   ,8
cosmos10zw9wzdt29a76lkarf6tt649jqqz0evz2psrff,"7,143", -   ,8
cosmos1fk7vcyp4q5ctgn8se0nhveayvsm7wxd5f5m3c0,"7,143", -   ,8
cosmos1uwhnu5e8mt89dxwr4nzfj6vul72jv60nrlg4pt,"7,143", -   ,8
cosmos1ws7j846fhvlusf7xhw95th0ey0yam0tr858euj,"7,143", -   ,8
cosmos1xajnyk3e47s8xd5hwtlgn385drznxfarn3wt82,"7,143", -   ,8
cosmos107antvuje6qedazp677gg45wfx8wz5sujnltmg,"7,143", -   ,8
cosmos17h3hhv37cfcq5z3l6e77au6jj4v39np9cmy678,"7,143", -   ,8
cosmos18kxjk7ewc6whyf3gjpefd68aydpadpuj85wshm,"7,143", -   ,8
cosmos14q05t6r8arwx2eh7r7l7n2ev3whr2gpwvdukdy,"7,143", -   ,8
cosmos1ddm04y4f629jn35dlw568ce3fufrjyu6l7ahr6,"7,143", -   ,8
cosmos1qqn7xq5gs23z5fzd5m0vvaryrh3fmcp4n63rhx,"7,143", -   ,8
cosmos1gysvpjkw99j33h74mt7mkwtcmjd7p0vktaxdum,"7,143", -   ,8
cosmos1n82exdvvtmgreuv48vujljy8x2799ztzqqh56q,"7,143", -   ,8
cosmos14srwydx6dwqrs00fdeud0auyykfaxxf4d6su32,"7,143", -   ,8
cosmos1aq4uld952rf5xe25pw88wyq5p2ydj0ux0dwwpc,"7,143", -   ,8
cosmos1mushzaruyfw72x3r5ax0y2wy8pkx03mdedmnff,"7,143", -   ,8
cosmos1r9lsx2njlmu3dm57n3ug5skntqw78yl35xpu6f,"7,143", -   ,8
cosmos1et3dn5jhal0s7rdhdlj3ylzjae6t276eha5ydc,"7,143", -   ,8
cosmos1tp2fmqeg2689h25wk83sxtwe5rg83s9rrf56w2,"7,143", -   ,8
cosmos1un9tgle9wrutw72musdryfgh6kpr4dvd0t94ux,"7,143", -   ,8
cosmos1qezvlyq45xf8p4ywvtwsnjy60v2ducnkvs7yw5,"7,143", -   ,8
cosmos1v2yxkymm9kp565jel3fqqlmzkxdyzxhedws20q,"7,143", -   ,8
cosmos1plc90ur63vgeluaaqh6l6eu3mtezngcc277kkf,"7,143", -   ,8
cosmos12tytfnwva8yeudds4fjm7sz925xss7jk4zl7cf,"7,143", -   ,8
cosmos13m9h0ku3dfnwdyhl7djfvq55cwsycwcada2xk8,"7,143", -   ,8
cosmos1f6drmtnf4leg9ey436gdhs82v3sv0kgct8e2rx,"7,143", -   ,8
cosmos1g4yngdxtr7th26s00fsf92q4pqa05d04jnqs2p,"7,143", -   ,8
cosmos1cdmjhjwteqzh06tt7k00wa34w5h67kf4cltkh2,"7,062", -   ,8
cosmos1u2uw8uyumum0qf2q6wra8ea8jf9kklfykefnlc,"7,143", -   ,8
cosmos1unhyhdt6p4kn9lslksjnkarf3tm73em7l67px0,"7,143", -   ,8
cosmos157lhseupt3ussd35nj7g7jdttrp6jfmph6l24w,"7,143", -   ,8
cosmos1lx3q4ykrvljyk2evn8ukq2h4jj7wa06c7qv8r4,"7,143", -   ,8
cosmos15r0wuaulyz04uesgted64mcws4tg2f3z34hpkj,"7,143", -   ,8
cosmos1wa9t77w3mlsmm9gq4997dl9tqsl6kg72garw0d,"7,143", -   ,8
cosmos1942pdvv28vhxzzyzca2rwmg8nxm7xmmcz0rrr7,"7,143", -   ,8
cosmos1kdr0ew9j5xypkljes7d5n58n8hjrzrluwqa24v,"7,143", -   ,8
cosmos1lv8ctphc8kc9spvztk4r2cupyy75sz32dda4ve,"7,143", -   ,8
cosmos10pq8frjhml8r8zrscnuyrc32v5698tcehlfa0k,"7,143", -   ,8
cosmos182jmmwjzxndvkx6859vsw7txwdnr0z5qvf9umu,"7,143", -   ,8
cosmos1cw6ds27dy3vyhfxtdmf4qg8schwqj8xr8q6rfz,"7,143", -   ,8
cosmos1lx5ydgu8flydy5ddcuts9u37qudlf2a8v4uf6m,"7,143", -   ,8
cosmos1d0a5kcrt86hq2zq0x5ed34de0v5gcygw2kka5c,"7,143", -   ,8
cosmos1p8s39u05vcvfa0fqdhet253fpje0c234qjs377,"7,143", -   ,8
cosmos1343ssmwayd46cplp97fhg4vtdysm5hfz5rm0x3,"7,143", -   ,8
cosmos1rqsus6enc3jyezwh8rah0a58gujefl4qd9dfme,"7,143", -   ,8
cosmos1fpgak0z432xrx5uf369cvfyffl3mmyjjsq30jy,"7,143", -   ,8
cosmos17xpknrxxxfcmxudq4elh7djmqalq9ajzekkxvy,"7,143", -   ,8
cosmos1vnfsnjlmndeth2gzpclg8s0wl6hxug4ydpa8u4,"7,143", -   ,8
cosmos1v9phgl3dng657dccslsjpw4hcqkxzqr3gj9c47,"7,143", -   ,8
cosmos1mq4aw0qkct3jcj0nsdw2nq4044x862t9jwh2rp,"7,143", -   ,8
cosmos10ncxyq9u40p6sw56x6nd583c4n7gle6pkg2z74,"7,143", -   ,8
cosmos1zfs0jyy6xygjj8dwdgtmas6k2r9djjct4r5wh7,"7,143", -   ,8
cosmos183376rhkv8e4vaktzxzleadnh8c32rd74s4pnr,"7,143", -   ,8
cosmos15kv35ay0xyacn8g5azprdznylvyrdlfy5s07nk,"7,143", -   ,8
cosmos1522n8gq0gctsam7qmh0w5wynsteqm8lwzy63xk,"7,143", -   ,8
cosmos1ht83q37k00csg5ezrf0h8tdyhfznpvpp78hxpe,"7,143", -   ,8
cosmos1uqvl0p72hur5l8mk3gh02rm9gxmq64hrmh67yn,"7,143", -   ,8
cosmos1nh4qth6a2xnt8cnp84x0sqlvyw900ywdjusp8r,"7,143", -   ,8
cosmos1d6ru0aw0n5r9lxp5sckxukakafplt76ffw4qr0,"7,143", -   ,8
cosmos1n8m4cnt2tqzhysalwsll8l6kk04c0av8n20fdn,"7,143", -   ,8
cosmos1ny369c458kl3effdzjag2tnnzh7rpl3xepv6gp,"7,143", -   ,8
cosmos14wrfuwnqu0xprmfr2ml7p9s488yqpg5r8wqrml,"7,143", -   ,8
cosmos1rgdy235f8ds07aq2tp64g38xdwvy7wzsw5pwm2,"7,143", -   ,8
cosmos13e776gg2zuflmaczv22xsa65rxcmhfjzkfx9xd,"7,143", -   ,8
cosmos1uznvad5zuqh8azxnuw9dzmzx37z86cuud9w6ns,"7,143", -   ,8
cosmos15qwggrxhzv02w62r90p8ssqxhl6g6u40sp2meu,"7,143", -   ,8
cosmos1kk0x2st0fm7fqxgv0utg7pmue0xy42ck9s49ch,"7,143", -   ,8
cosmos1pq6td07chppqhd7x6cvgzetsu0zqfpev4pjfh6,"7,143", -   ,8
cosmos1egm9sclky4umlfn8u29u7yj4rm39mzrdtx4338,"7,143", -   ,8
cosmos140lfpun80j795v29qyek38w87zj4642edlf5gl,"7,143", -   ,8
cosmos1704c7026rcwleuzfa2zxslt4shn0wa69q2gaa7,"7,143", -   ,8
cosmos1lgh809aqc4k8ax5wvcx4es248ur5hfxrxxpghj,"7,143", -   ,8
cosmos1uugx3rs79khlgk829raq0gemfs8q3yqvmpkaqs,"7,143", -   ,8
cosmos1q5mljg0yyhuqr24wtrmgghwjkx2cmdcwrhumpr,"7,143", -   ,8
cosmos1ewmtluar2zvnjcqz4j2pdyzpknqw89v76cunvj,"7,143", -   ,8
cosmos12ksklz2w00m9vnpkl6k2ex685qq7hdxv595yu4,"7,143", -   ,8
cosmos1wpuhq6c29plz0hv6m39d62evaqhnzlatamqnm3,"7,143", -   ,8
cosmos1mqu2la5pdzxrlefd9safllz898cd30mhj2l89x,"7,143", -   ,8
cosmos1v4h5aarx07n42r89ahh36ued3ntw9dpfyce29u,"7,143", -   ,8
cosmos1u2776jts2nfutt2kee5urwmuvrsn4pedrhs0yh,"7,143", -   ,8
cosmos1gmrd2dqqxpxxyaycmjf7jpd8sngej7wyfkk2xy,"7,143", -   ,8
cosmos1xtmkm5c5jsy45c3mjp2a37l5d8kk9zal99qgcj,"7,143", -   ,8
cosmos1ny9n7cjcevpycjlkcvrrxtrcm27kcmfdudfx8y,"7,143", -   ,8
cosmos1vwazlqlfug9h0c63dvlg5xcluesqc3l2le3d84,"7,143", -   ,8
cosmos1j7rqnduefns0txns3tp9ez6cf236hnp673w2v4,"7,143", -   ,8
cosmos1ch6e8cyetl24tnwa6a7xxpkdyy20ht078nha4r,"7,143", -   ,8
cosmos1qpjy98h787zktystm6j3u7eqxd69463cvxhu58,"7,143", -   ,8
cosmos123rtv4x44h39340k4fxqthdq72637cvddac7vw,"7,143", -   ,8
cosmos1dmtcyr5karya2pfe9rjvpmdt6sd6h7s5cduks9,"7,143", -   ,8
cosmos180xj86xtqkdlpn99vrpefk4c3pmduqv7gfltr7,"7,143", -   ,8
cosmos1u2pc0nwku8e0gpsjcm77fzp29yfgpn9fs2vt36,"7,143", -   ,8
cosmos1nhg50ehyy7fg4py385rhdcky2t3q0jq9lth2g5,"7,143", -   ,8
cosmos1x4rgsr3xedyrsm7ryyg7dnf260npmkvh7ra5u7,"7,143", -   ,8
cosmos1jfl2xmamvgrm0vyc308l6q22z9j0dng4y5r8ds,"7,143", -   ,8
cosmos1k2spjvazqrujqy0mvc0q04x7erxtqf4t8g6yjx,"7,143", -   ,8
cosmos1uxaj9e0ml8vthe9ma4k4a9tm6k5jf303udqprw,"7,143", -   ,8
cosmos1j0zyytufj5s9j5493w2rz6jzgurs0u7epvee9m,"7,143", -   ,8
cosmos1g7wu7vufphnrfjpr3ryahhesfh8lfh58axruzf,"7,143", -   ,8
cosmos129gfgtwweme0tv3czkuqz7sm7uf06sqlmlu2q7,"7,143", -   ,8
cosmos1cr9qupy7dtswslk0yprxaushcq092zk8dfwset,"7,143", -   ,8
cosmos1n9k4gae3zghexmpdql6s87m4ms8g403c7d2l4j,"7,143", -   ,8
cosmos1lvyxfs538zyg49z909t3p07n727h4vnerx65zq,"7,143", -   ,8
cosmos1s4eh5xjmqhxsg43uwwpaq2cpqr05jq2pv6zred,"7,143", -   ,8
cosmos1h44r2kw3thzv696e46wd4d55v60dptw6ucjwfd,"7,143", -   ,8
cosmos1nq9j0m6el63kxwldggfvykuknapnvdhr34hdwu,"7,143", -   ,8
cosmos1hr8d3qnkcqh38pv5kqwknh3dscm8pm9dsh78ft,"7,143", -   ,8
cosmos169js78n0jt7g66d7t8t9e8sd7yxh2tddwqdvw5,"7,143", -   ,8
cosmos137mn8n5f7xlqgsglwtwkjedc0tw59n20vt5ayk,"7,143", -   ,8
cosmos1fmpp33m2k0naw02sdqex388au44hf92w84k85e,"7,143", -   ,8
cosmos1pz25uagudr2020k7shyz2pevqfcy0u3x6pjq8z,"7,143", -   ,8
cosmos1seufcessluj39xm07cx5dc49kkd7n3yvl5zwzq,"7,143", -   ,8
cosmos1nmqqsftmfdh4kuzadndr2ylasjlyprfmttqhd3,"7,143", -   ,8
cosmos1gmzu29kd6ggvk2lx23xzjjkj24shk0cy49mgtc,"7,143", -   ,8
cosmos13ry3zyuw8qzwn22qs8exhp0kfjh68jgul2xm9t,"7,143", -   ,8
cosmos1xxq0gvgcf5754n7jux8yqxq4fafptw5z22fxpd,"7,143", -   ,8
cosmos1kj49jl4a80xeflugx2qlvrgfdpl6v09u6yrtte,"7,143", -   ,8
cosmos1546z2pp3zqm8md3vsrjtx4f78l69uulshh60d5,"7,143", -   ,8
cosmos1qpechprx73m89u6g2qsd005lwjgdgetxwet0jl,"7,143", -   ,8
cosmos1u6l8rqa6048q8gpa040pwvruuqsk2jh2d92zdt,"7,143", -   ,8
cosmos1ncjryg0g9h7l42zgl2cmsr057nvzs9s0ysvzkm,"7,143", -   ,8
cosmos1g8neck5xz7t8lhmnjdky93dlycvmrd5mm8kehq,"7,143", -   ,8
cosmos1dydfngxcacdzrgh8hh6ymty87kll0ztkdv9r03,"7,143", -   ,8
cosmos1yhmxtyfylfh596lsq2e04q7jnr5x4ezkc9vdmy,"7,137", -   ,8
cosmos1fyy2es5u5vxtakxmcx378ywn9h90mlp0u79nkx,"7,143", -   ,8
cosmos1ep8tk3capwhd07cum98gwcjkg0j7h632wv30cm,"7,143", -   ,8
cosmos1jw72ly800qxsmyyx5d8tmsarprrvjwsvqxy6m8,"7,143", -   ,8
cosmos10t8gqqpnahexyy35a6jxmaakhnsdwqyd9j2757,"7,143", -   ,8
cosmos1g2qqtyu935xm3ahnmef2yq7cve434s0vcpgwmd,"7,143", -   ,8
cosmos1cv02sfyhh6nvkte2j2r2qdcjqgd5x787l5mq08,"7,143", -   ,8
cosmos1aywapnf727zkxj0pn87xh2cxas9xym5wzlyjdx,"7,143", -   ,8
cosmos163t55tkc5eqphpnswyszncgv4002n80upw4zqu,"7,143", -   ,8
cosmos1y3lvmrl8urrty8t5mg25v0y2zg0l07lkn7ald0,"7,143", -   ,8
cosmos17s2yqp5w6tvj2kd2kj2630vj6hwy86nsf4hswz,"7,134", -   ,8
cosmos14hxh77al3h8tw9nrjp47z920a0dt0lmx5mr2k0,"7,143", -   ,8
cosmos1xjh6pa88jqrcvemvlq47rgyw4yj9zuzjex64j5,"7,143", -   ,8
cosmos15w0eehhnf84ukrq0d8jd8vgxfh3pgnemjksx6t,"7,143", -   ,8
cosmos13ackfd7u5e5rxfsy4x2mwj8fmtvt0tsjl8ly7r,"7,143", -   ,8
cosmos1zxj6mfzx68sph4slnz9v5yctq5yz97p3mha2az,"7,143", -   ,8
cosmos16rdjt2nudqa9k20kwe3eav24cv02rkesd3sz7u,"7,143", -   ,8
cosmos1274v3kkg86sxgggfv7cc2sdauyp0s8mm7ag8xn,"7,143", -   ,8
cosmos1tyyphnerxja8welxtcs3vq3mms5ax0p0c9gdy9,"7,143", -   ,8
cosmos19s4tc2www56zqrq0wfnnnyd2wn4n6qjq8dkzqn,"7,143", -   ,8
cosmos1wev4kus5t38g8uv6yeqwjk6emd6p0kduwxeg85,"7,143", -   ,8
cosmos1aq3cucv5tut7lqafut5vrvu3ahwvm9n2wuwxjp,"7,143", -   ,8
cosmos1sew7mzmzmrllrwaleaked6wrc45gref74fgh3e,"7,143", -   ,8
cosmos1jc8ekvtrvyjphwcuya92jg7p3pke0p7pgt30k4,"7,143", -   ,8
cosmos17t2s5upyg79rd9jmsh5wwls6pxl85ug3sakadu,"7,143", -   ,8
cosmos1jfsdut96k6zq53t9ql9dvw77z798mrhhxpaftt,"7,143", -   ,8
cosmos1m70vzaz029ch5yx9ywg606k88nt2k85rcswf56,"7,143", -   ,8
cosmos15mr50a6g6hdmdejh82wxd0tck4n9ww7srs2f84,"7,143", -   ,8
cosmos1vc0sm575gp52k5gucteat6twn3anffq6k0hn3f,"7,143", -   ,8
cosmos1fzn2sq7xrgfe8vlspqmlhqus56d5ed7refxr8y,"7,143", -   ,8
cosmos1kl6zlch56p96hg7tukxvsg90fsu5s9ythnuv9g,"7,143", -   ,8
cosmos1p8r3rt3x9dzfw4jyh7vye9qk0rlr9z4qzfj6yw,"7,143", -   ,8
cosmos108mwydy4dsgufj5d838ky4jhwwsegacke3f6lw,"7,143", -   ,8
cosmos1llf0x6vjvs8vf9d7g5ddeeela55sfywyj8qpps,"7,143", -   ,8
cosmos1n9r9ukwr47unx9l3hanmdp32r0svlllgchpwfa,"7,143", -   ,8
cosmos1efd9wjydeyfjlzq5ynpdkh6h6hyj2ets4e24n5,"7,143", -   ,8
cosmos1uu243njlgvdx49f5zegtrqerlcsnm0s0ce88mw,"7,143", -   ,8
cosmos12hj9ksm3hcgnsgmrhsh9ugdtry87s3rflwlw8a,"7,143", -   ,8
cosmos1a3jzkv26zartghgxttuaxlx8fwj0gd6ch56qk8,"7,143", -   ,8
cosmos1fkkc76s6vs8wm7ev2ap65whd0sxl3h907u2h6u,"7,143", -   ,8
cosmos1yqhdnfqggenlfr4g0xjp9y0fquettksn898705,"7,143", -   ,8
cosmos1tpqgap4qc2nwfjsc02m5mttms59sfat0dgamjc,"7,143", -   ,8
cosmos1knhjqty5hltzzmv9ja832wvfl2fp4acsa6njuq,"7,143", -   ,8
cosmos1hpu05gn2wjnvv399judjpedh34f5uvmpswdt3j,"7,143", -   ,8
cosmos1d0ym5a5gw35wl6m0ppqjamvmwvfjexfsc6ngm3,"7,143", -   ,8
cosmos1umgue5l53tscp52th3nw0dngrh2m2dpu52zwmj,"7,143", -   ,8
cosmos1yfhd24y9tcjkj45gttqlzvcjzxzfrw3a9z8u70,"7,143", -   ,8
cosmos1y02vve4pvyepkaj042ny3jyau3sc6l05d5895v,"7,143", -   ,8
cosmos1znt34jv2ypuag9czz05yd873kmvp94hkfycj5f,"7,143", -   ,8
cosmos13sx00yaalyruj23tc87pwrrhupz86chuw6xhnr,"7,143", -   ,8
cosmos1s7lje8ealvkualmxm52fm2v08g4p2z4h6aqn5r,"7,141", -   ,8
cosmos15lhrqk800e9djhwcvvhmzqvsnjgxyaf3rqxztr,"7,143", -   ,8
cosmos1hkrq6vf8drsjegnpewgr3aq5qhhhmhgp7jceaw,"7,141", -   ,8
cosmos13878lh4q80unhj2pcj0nrm720uv9qs6z47m7yx,"7,143", -   ,8
cosmos1k50ykfwszle9y72f4p5wtc4yqtef44ytzj4fs7,"7,143", -   ,8
cosmos1r6z69tva74tn2lefn2yspf29l9q4vx5999dkn0,"7,143", -   ,8
cosmos1kqddp4huyw60dvgcg7zhwr6ftmjpgv40y9lly2,"7,143", -   ,8
cosmos17mjqum6ukku3z6fq0l5z9lmfxjjqu42wqy5vlz,"7,143", -   ,8
cosmos1mdrldujnvaqhu4wpaq9kqzmlt8vhslrgpqcx5y,"7,143", -   ,8
cosmos1wm5s8wwh7yk8ahcflu5nslssw7hc22kt6rdg0s,"7,143", -   ,8
cosmos1u5ttqktc46ktq3gqpr3xmra6ptjymlfmfcuxy0,"7,143", -   ,8
cosmos1cfexymun2940j9cav7jd6xa82l5lnqq6usug02,"7,143", -   ,8
cosmos1l080wjrv3kjp092a8zfas2cfsrvn204yz97cmd,"2,143", -   ,8
cosmos1gn3t60egppk3qex09ka69tg4rt3wjgf6t27v8c,"7,143", -   ,8
cosmos1xcrugxqnczzf0rk6edf2fq8vp59nftgltdn0e6,"7,143", -   ,8
cosmos1t8mmu7ppc5gwdct4gnnwqmwndncql94lfc3mry,"7,143", -   ,8
cosmos1ap5f09raxe9p99czp43l5hlwj8fr6xwl9fttdr,"7,117", -   ,8
cosmos1qteaqg2en6rpledpnnyh4tp7v4jvlqs32znqnd,"7,143", -   ,8
cosmos13sysysssyc5zw0emtv5vgaqgulxjdzlse9dch3,"7,143", -   ,8
cosmos1rrdwsyuuru050y689ru2fg3fpwc77vfemcgux2,"7,143", -   ,8
cosmos1n6fkscwu4xfvzg72xvhmmt8wunmw5uj0pvq36r,"7,143", -   ,8
cosmos1rvesxkrret7xruufhl3xpe38vyeyqe62pxwa56,"7,143", -   ,8
cosmos1n2l4qn0zjae0g5xjdvf2jyh9gk44phhkwqwjfv,"7,143", -   ,8
cosmos16hdc7235w3rtk4kcryd6hl6kw8pajxam0hmreh,"7,143", -   ,8
cosmos1qzjq4h2525kzytffttm8hr3trsdmmahxh6qq6q,"7,143", -   ,8
cosmos1clmyuaht67x7cuddtmdzyftxdeksnw996829tl,"7,143", -   ,8
cosmos1pw2k54mvjq549cds73d02g5l5grwgq9rqam08q,"7,143", -   ,8
cosmos15t00x4nvmwcxc8pnuzyfge8hecru5p2ccq3q65,"7,143", -   ,8
cosmos1spcfsrksn4y0464nct405c45j8l463pq7kmsm4,"7,143", -   ,8
cosmos1lzmxh6gs8acs8wss3hcjh0sdqea8vrjw36wqce,"7,143", -   ,8
cosmos1vaj85lgfqaenvdkqsh5lshw9yseqk2hrc7009n,"7,143", -   ,8
cosmos1dqs7482p826nj3tmszsxka4vt5dqpdv72mvxlh,"7,143", -   ,8
cosmos1z8wj3ydvhr2gmd74u7hqz3yxxj5wemmsw6srpa,"7,143", -   ,8
cosmos1mup8m6avst3qsvsjd6nyhe4z3ce5jdysehhakt,"7,143", -   ,8
cosmos1lgqfk0qa6xmez5qlshm2reuw995jtq5e6hnqz0,"7,143", -   ,8
cosmos1wshyzmmnadwcpt3hhs05r566ptjsrxay0hxg0s,"7,143", -   ,8
cosmos1xd4szw7f6cx36catl9uzscdggyyjazs5vfswed,"7,143", -   ,8
cosmos13klkffd2pgevz6f0c4vlv9jq78c0dgaracudr6,"7,143", -   ,8
cosmos1aea9nzac3awpf0e6ar9mahruxsfdtlmg7t4pmv,"7,143", -   ,8
cosmos1uv8kckxkr3lhpcymkrx2hc6utpnkeccws58lly,"7,143", -   ,8
cosmos1umya20cmcusz3dz029ngx6yr68ej4jugusg832,"7,143", -   ,8
cosmos1y80q9ulqxqp25h87epznj79exrjpp3lwqnd3hl,"7,091", -   ,8
cosmos1amtkz7atcyn3tdnd5jsejrgppqc02qetvhskge,"7,143", -   ,8
cosmos1s920uzeqqee057xac0hw8v0fa4x07axlcrtymk,"7,143", -   ,8
cosmos1le5002w34dc8x7pjwrh7sajyhwkh8mlcxzwg7m,"7,143", -   ,8
cosmos1putdsstsg96v8a5ptfy3r73jhw42q0f7allgnm,"7,143", -   ,8
cosmos12rlgnq3vcgjwm5nd6mwzkc7xslejj707y8a3lz,"7,143", -   ,8
cosmos1srccxp3xu3kkyrn94xpsk07wnlzcc69jr67uz8,"7,143", -   ,8
cosmos1d0hmzh8dyn4xct99t3g9p2z0nqe8s0at30y48x,"7,143", -   ,8
cosmos1j7hgkkfqfaef2e2d4ll3ls02gxhxkmxd6crrtv,"7,143", -   ,8
cosmos1jlkqhepefzph5wj024fjrrxd0h9u0rg827jr2j,"7,143", -   ,8
cosmos1lpn95uvnrmk6pcnadxzkjh4dsxe5xamwcz3h4s,"7,143", -   ,8
cosmos1x3kptz5w9ypl6wvhf7hwdzegt806zkpqwptphd,"7,143", -   ,8
cosmos1qk8v83gd3hgz689ex5jhqh0y0g4ss2j6svnzs5,"7,143", -   ,8
cosmos1prvs0cvt8v27p3jfz5fh478md587mcx79yqtlj,"7,143", -   ,8
cosmos1nz9erl2tfeccemgpr7pm6ls6t0wr0chre7z0jr,"7,143", -   ,8
cosmos1re8vxsdhjlel0gncxp9yg43e02eevww7qc59e9,"7,143", -   ,8
cosmos18euznqprfra7je9kvlf7293j2c0005e80hqj46,"7,143", -   ,8
cosmos1hrm22upk9jjxmrc7l9v9hg9mpl9zrzv8pcu9kj,"7,143", -   ,8
cosmos1uvseppl3tfync7rldawdgsfr8vgjmzht2vjgvg,"7,143", -   ,8
cosmos1svzl7ujjkcmy2gen3wpgdv7wd4kjwlv67ggm9t,"7,143", -   ,8
cosmos14rzaf4vzfnj2pfw5h35skqzvw592nm3fanvchj,"7,143", -   ,8
cosmos1z9nmr5ankw8yg38ya9tu3mucykun0073z2mjuv,"7,129", -   ,8
cosmos1dlzcnqk0dv5lanzppwq9z84zryja6399cjnymm,"7,143", -   ,8
cosmos1h9ghaywd5jfm0dulfs3wf9nkam63je50nzu9jg,"7,143", -   ,8
cosmos1j2q4rluskh9jshwwdwlu87tt8xe3jgv2pftd9h,"7,143", -   ,8
cosmos1acsj0sh98hy3rvu35nryv6fxje7lzr6p6ln8c0,"7,143", -   ,8
cosmos1c6eprelewmzav6tj5jr4c78h9dmp60usgznarv,"7,143", -   ,8
cosmos1p67dfhcj94kwc6hsfpq2mzha7xcjjhnjwwqnmk,"7,143", -   ,8
cosmos1kdj0kjxmhr4ylwph36cycahv799s7wg55q76m0,"7,143", -   ,8
cosmos1sy32dwcwkp76eccfr4v2xk442xsa4nyrk4llrv,"7,143", -   ,8
cosmos1qxqum8kcldwxcpxslwv3pr8d9wccx9zmfnyrf8,"7,128", -   ,8
cosmos1r0gft82m7hk0wlezmyczx248yvlczmv40qjacg,"7,143", -   ,8
cosmos16q5chppgzhtzuamjwe2gjfy7c9exccfch2haww,"7,143", -   ,8
cosmos1t5jjaukudya2say2z5p8hdzs5p8jhh7nx34mxv,"7,143", -   ,8
cosmos1wdxpju047t699wjh8vvxgskhg5fmzpnpvjwy4k,"7,143", -   ,8
cosmos1wueddrt2j4ng4kgdvnsn9jkp54as0fr9swfqym,"7,143", -   ,8
cosmos1t5grmde4y43pyzcq2pv2hwkyqtucpfwual05tl,"7,143", -   ,8
cosmos1fznzj9wgke49xnuecvgedpaw7f3tvts8nkxrez,"7,143", -   ,8
cosmos14n56tfl50f0s9cpxh294c0f0kfluj8p0skp5w6,"4,286", -   ,8
cosmos10sc6d9wp4h0gwzt8vl0epayd8w9543wv7e5yse,"7,143", -   ,8
cosmos1ymdgsn6tajn9mhfnuvt5ght53lmwjljxcvxm63,"7,143", -   ,8
cosmos1e8fcmcj82z2v7ldtyt4mxj4wp996ue3czd0f29,"7,143", -   ,8
cosmos1gumede8rm5uu0vfnzgqrh2sldyjnem3f78l8lv,"7,108", -   ,8
cosmos1lpdnqkuvne8t6xzgdnsmlcf7dl70lkuzfw6wsu,"7,143", -   ,8
cosmos1lkh99f5h940r323mp2qamsnys4scmk4yp26utw,"7,143", -   ,8
cosmos15wnsgudnsdcp77kcn845t620v6t9n02etj8a9d,"7,143", -   ,8
cosmos1q354pjdmeww9fj4arxr6vtnhe45mwta3agy0dd,"7,143", -   ,8
cosmos1c8sp3mppumwmr2sw5r3enkj29kneemv4xhgmkd,"7,143", -   ,8
cosmos1zqqavtfuhhvvwvnvk05zf9hlxnwujd53kzyvcc,"7,143", -   ,8
cosmos1eqnzpn40q6yl6xk6vt7rt65ad2tkzdk96kzukq,"7,143", -   ,8
cosmos1zajlnepm8hd3rqvclalwtxth7klmk47jmx2eam,"7,143", -   ,8
